,thresholds,fpr,tpr
0,18.04652976989746,0.0,0.0
1,17.04652976989746,0.0,1.1110000111100001e-05
2,17.04510498046875,0.0,0.0005666100056661
3,17.04505729675293,0.0,0.0005888300058883001
4,17.022296905517578,0.0,0.006654890066548901
5,17.02225112915039,0.0,0.006677110066771101
6,17.010988235473633,0.0,0.0100878801008788
7,17.01097297668457,0.0,0.010110100101101001
8,17.010887145996094,0.0,0.010187870101878702
9,17.01083755493164,0.0,0.0102100901021009
10,16.999649047851562,0.0,0.013220900132209001
11,16.999614715576172,0.0,0.013243120132431202
12,16.99803924560547,0.0,0.013754180137541802
13,16.99799919128418,0.0,0.013776400137764001
14,16.993099212646484,0.0,0.015109600151096001
15,16.993072509765625,0.0,0.015131820151318202
16,16.993032455444336,0.0,0.015165150151651501
17,16.993019104003906,0.0,0.015187370151873701
18,16.993005752563477,0.0,0.015198480151984802
19,16.992998123168945,0.0,0.015220700152207
20,16.99295425415039,0.0,0.0152873601528736
21,16.992874145507812,0.0,0.015331800153318002
22,16.983308792114258,0.0,0.0179870901798709
23,16.98328399658203,0.0,0.0180093101800931
24,16.977783203125,0.0,0.0194202801942028
25,16.977745056152344,0.0,0.019442500194425002
26,16.97769546508789,0.0,0.019464720194647202
27,16.977657318115234,0.0,0.019486940194869403
28,16.977317810058594,0.0,0.0196424801964248
29,16.977231979370117,0.0,0.0196869201968692
30,16.971485137939453,0.0,0.0211645502116455
31,16.971437454223633,0.0,0.0211867702118677
32,16.970186233520508,0.0,0.021486740214867402
33,16.970165252685547,0.0,0.021508960215089603
34,16.962018966674805,0.0,0.023808730238087304
35,16.961997985839844,0.0,0.0238309502383095
36,16.957563400268555,0.0,0.025053050250530503
37,16.957534790039062,0.0,0.025075270250752704
38,16.95501708984375,0.0,0.0257529802575298
39,16.95499038696289,0.0,0.025775200257752002
40,16.95227813720703,0.0,0.026830650268306503
41,16.95218849182129,0.0,0.026875090268750904
42,16.944734573364258,0.0,0.028641580286415804
43,16.94472885131836,0.0,0.028663800286638
44,16.944543838500977,0.0,0.028752680287526804
45,16.944499969482422,0.0,0.028774900287749004
46,16.943201065063477,0.0,0.029341510293415102
47,16.943153381347656,0.0,0.029363730293637303
48,16.938217163085938,0.0,0.0306969303069693
49,16.938175201416016,0.0,0.030719150307191502
50,16.93634796142578,0.0,0.031230210312302102
51,16.93632698059082,0.0,0.0312524303125243
52,16.93010902404785,0.0,0.033152240331522406
53,16.93007469177246,0.0,0.0331855703318557
54,16.9240779876709,0.0,0.0347965203479652
55,16.924022674560547,0.0,0.0348187403481874
56,16.921497344970703,0.0,0.0357630903576309
57,16.921466827392578,0.0,0.0357853103578531
58,16.91916275024414,0.0,0.03646302036463021
59,16.919153213500977,0.0,0.0364852403648524
60,16.91908836364746,0.0,0.0365630103656301
61,16.919076919555664,0.0,0.0365852303658523
62,16.910642623901367,0.0,0.039162750391627504
63,16.91063690185547,0.0,0.039184970391849705
64,16.910446166992188,0.0,0.0393071803930718
65,16.910398483276367,0.0,0.039329400393294
66,16.906696319580078,0.0,0.040207090402070905
67,16.90664291381836,0.0,0.040229310402293106
68,16.90448760986328,0.0,0.040951460409514605
69,16.904449462890625,0.0,0.040973680409736805
70,16.903858184814453,0.0,0.04127365041273651
71,16.9038143157959,0.0,0.04129587041295871
72,16.902591705322266,0.0,0.0421291204212912
73,16.90256690979004,0.0,0.0421513404215134
74,16.9024600982666,0.0,0.042195780421957804
75,16.90241241455078,0.0,0.042218000422180005
76,16.881771087646484,0.0,0.047839660478396606
77,16.881725311279297,0.0,0.04786188047861881
78,16.88156509399414,0.0,0.0479840904798409
79,16.881555557250977,0.0,0.048006310480063104
80,16.8804874420166,0.0,0.04861736048617361
81,16.880451202392578,0.0,0.04863958048639581
82,16.870223999023438,0.0,0.0514837405148374
83,16.87017250061035,0.0,0.0515281805152818
84,16.860132217407227,0.0,0.054183470541834707
85,16.860084533691406,0.0,0.05420569054205691
86,16.853557586669922,0.0,0.05622771056227711
87,16.853553771972656,0.0,0.05624993056249931
88,16.849863052368164,0.0,0.057216500572165006
89,16.84976577758789,0.0,0.05726094057260941
90,16.84966278076172,0.0,0.05730538057305381
91,16.849620819091797,0.0,0.057327600573276
