,thresholds,fpr,tpr
0,1.8538824915885925,0.0,0.0
1,0.8538824915885925,0.0,0.00010503098414032139
2,0.8028585314750671,0.0,0.04064699086230438
3,0.8027068376541138,0.0,0.04085705283058502
4,0.724044144153595,0.0,0.14011133284318875
5,0.7240095734596252,0.0,0.14032139481146938
6,0.23062682151794434,0.0,0.5618107341665791
7,0.2306094765663147,6.3895722181399955e-06,0.5618107341665791
8,0.18727226555347443,6.3895722181399955e-06,0.6507719777334313
9,0.18717986345291138,1.2779144436279991e-05,0.6507719777334313
10,0.16381804645061493,1.2779144436279991e-05,0.6729335153870392
11,0.16370974481105804,1.9168716654419988e-05,0.6729335153870392
12,0.12015754729509354,1.9168716654419988e-05,0.7143157231383258
13,0.12009447813034058,2.5558288872559982e-05,0.7143157231383258
14,0.11601700633764267,2.5558288872559982e-05,0.7175716836466758
15,0.11567492038011551,3.1947861090699976e-05,0.7175716836466758
16,0.11482653021812439,3.1947861090699976e-05,0.7180968385673774
17,0.11475715786218643,3.8337433308839976e-05,0.7180968385673774
18,0.10841004550457001,3.8337433308839976e-05,0.7217729230122886
19,0.10834115743637085,4.472700552697997e-05,0.7217729230122886
20,0.10493230819702148,4.472700552697997e-05,0.7255540384413401
21,0.10485757142305374,5.1116577745119964e-05,0.7255540384413401
22,0.10279612243175507,5.1116577745119964e-05,0.7272345341875853
23,0.10248827189207077,5.750614996325996e-05,0.7272345341875853
24,0.10170894861221313,5.750614996325996e-05,0.7276546581241466
25,0.10167621076107025,6.389572218139995e-05,0.7276546581241466
26,0.10029899328947067,6.389572218139995e-05,0.7283898750131289
27,0.10001924633979797,7.028529439953995e-05,0.7283898750131289
28,0.09947632253170013,7.028529439953995e-05,0.7288099989496901
29,0.09939416497945786,7.667486661767995e-05,0.7288099989496901
30,0.09888306260108948,7.667486661767995e-05,0.7295452158386724
31,0.09886637330055237,8.306443883581994e-05,0.7295452158386724
32,0.09559447318315506,8.306443883581994e-05,0.7319609284738998
33,0.09543361514806747,9.584358327209993e-05,0.7319609284738998
34,0.09528452157974243,9.584358327209993e-05,0.7321709904421805
35,0.09502337872982025,0.00010223315549023993,0.7321709904421805
36,0.09449461102485657,0.00010223315549023993,0.7326961453628821
37,0.09441496431827545,0.00010862272770837993,0.7326961453628821
38,0.09395094960927963,0.00010862272770837993,0.7332213002835837
39,0.09394917637109756,0.00011501229992651992,0.7332213002835837
40,0.09386344999074936,0.00011501229992651992,0.7334313622518643
41,0.09384094178676605,0.00012140187214465992,0.7334313622518643
42,0.09343801438808441,0.00012140187214465992,0.7338514861884256
43,0.09300104528665543,0.00013418101658093992,0.7338514861884256
44,0.09290565550327301,0.00013418101658093992,0.7340615481567062
