,thresholds,fpr,tpr
0,2.0525407791137695,0.0,0.0
1,1.0525407791137695,0.0,1.649511744523621e-05
2,0.6411352157592773,0.0,0.058772103457376615
3,0.6411257386207581,0.0,0.05880509369226709
4,0.6174142360687256,0.0,0.07175376088677751
5,0.6174115538597107,0.0,0.07178675112166799
6,0.5907145738601685,0.0,0.08547769860121404
7,0.5907089710235596,0.0,0.0855106888361045
8,0.5820152163505554,0.0,0.09039324359989444
9,0.5820067524909973,0.0,0.0904262338347849
10,0.5502543449401855,0.0,0.10984098706782792
11,0.5502473711967468,0.0,0.10987397730271839
12,0.5140020847320557,0.0,0.13390736342042756
13,0.513978123664856,0.0,0.13394035365531803
14,0.4625331461429596,0.0,0.1734131697017683
15,0.4625169634819031,0.0,0.17344615993665874
16,0.43708714842796326,0.0,0.19226708894167327
17,0.4370683431625366,0.0,0.19230007917656375
18,0.3768588900566101,0.0,0.2351049089469517
19,0.376854807138443,0.0,0.23513789918184216
20,0.36129581928253174,0.0,0.2468659276854051
21,0.3612918257713318,0.0,0.24689891792029559
22,0.3428173065185547,0.0,0.26187648456057006
23,0.3428128957748413,0.0,0.26190947479546056
24,0.3288445770740509,0.0,0.27400039588281866
25,0.3287963271141052,0.0,0.27403338611770917
26,0.3285125195980072,0.0,0.27439627870150435
27,0.3284805417060852,0.0,0.27442926893639485
28,0.3206005394458771,0.0,0.28063143309580363
29,0.3205562233924866,0.0,0.28066442333069413
30,0.27841615676879883,0.0,0.3163763525996305
31,0.2784132957458496,0.0,0.316409342834521
32,0.274202823638916,0.0,0.32026920031670625
33,0.2741803228855133,0.0,0.32030219055159675
34,0.23283527791500092,0.0,0.3564100026392188
35,0.23283274471759796,0.0,0.35644299287410924
36,0.23063981533050537,0.0,0.35858735814199
37,0.2306094765663147,6.3895722181399955e-06,0.35858735814199
38,0.21451494097709656,6.3895722181399955e-06,0.3743237001847453
39,0.21449807286262512,6.3895722181399955e-06,0.37435669041963576
40,0.2056763917207718,6.3895722181399955e-06,0.3825382686724729
41,0.20566967129707336,6.3895722181399955e-06,0.38257125890736343
42,0.1871940940618515,6.3895722181399955e-06,0.4007488783320137
43,0.18717986345291138,1.2779144436279991e-05,0.4007488783320137
44,0.17965549230575562,1.2779144436279991e-05,0.4078747690683558
45,0.1796417087316513,1.2779144436279991e-05,0.40790775930324624
46,0.163722962141037,1.2779144436279991e-05,0.42481525468461334
47,0.16370974481105804,1.9168716654419988e-05,0.42481525468461334
48,0.14105600118637085,1.9168716654419988e-05,0.4543910002639219
49,0.14103403687477112,1.9168716654419988e-05,0.4544239904988123
50,0.12811686098575592,1.9168716654419988e-05,0.48649049881235157
51,0.1281128078699112,1.9168716654419988e-05,0.486523489047242
52,0.12406697124242783,1.9168716654419988e-05,0.4980535761414621
53,0.12406059354543686,1.9168716654419988e-05,0.4980865663763526
54,0.12009594589471817,1.9168716654419988e-05,0.5096001583531274
55,0.12009447813034058,2.5558288872559982e-05,0.5096166534705727
56,0.1156776174902916,2.5558288872559982e-05,0.5211467405647928
57,0.11567492038011551,3.1947861090699976e-05,0.5211467405647928
58,0.11476530134677887,3.1947861090699976e-05,0.5233735814198998
59,0.11475715786218643,3.8337433308839976e-05,0.5233735814198998
60,0.10834791511297226,3.8337433308839976e-05,0.5383016627078385
61,0.10834115743637085,4.472700552697997e-05,0.5383016627078385
62,0.10486000031232834,4.472700552697997e-05,0.5465327263130113
63,0.10485757142305374,5.1116577745119964e-05,0.5465327263130113
64,0.10248897224664688,5.1116577745119964e-05,0.5522730271839535
65,0.10248827189207077,5.750614996325996e-05,0.5522730271839535
66,0.10169506818056107,5.750614996325996e-05,0.5538730535761415
67,0.10167621076107025,6.389572218139995e-05,0.5538730535761415
68,0.10002194344997406,6.389572218139995e-05,0.557749406175772
69,0.10001924633979797,7.028529439953995e-05,0.557749406175772
70,0.09939462691545486,7.028529439953995e-05,0.5594648983900765
71,0.09939416497945786,7.667486661767995e-05,0.5594648983900765
72,0.09888128936290741,7.667486661767995e-05,0.560751517550805
73,0.09886637330055237,8.306443883581994e-05,0.560751517550805
74,0.09548502415418625,8.306443883581994e-05,0.5695929005014516
