,thresholds,fpr,tpr
0,8.106002807617188,0.0,0.0
1,7.1060028076171875,0.0,1.536027525613259e-05
2,1.3689329624176025,0.0,0.03499070703347004
3,1.3685489892959595,0.0,0.03502142758398231
4,0.5756917595863342,0.0,0.06945916470823157
5,0.5756528973579407,0.0,0.06948988525874383
6,0.5754968523979187,0.0,0.06950524553399996
7,0.5754191875457764,0.0,0.06953596608451224
8,0.5113757848739624,0.0,0.08796829639187134
9,0.5112903118133545,0.0,0.0879990169423836
10,0.44516241550445557,0.0,0.1151406233199699
11,0.44488492608070374,0.0,0.11517134387048215
12,0.3730112612247467,0.0,0.14113020905334622
13,0.37288349866867065,0.0,0.1411609296038585
14,0.3724258542060852,0.0,0.14136061318218823
15,0.37238994240760803,0.0,0.1413913337327005
16,0.3041743338108063,0.0,0.1687326236886165
17,0.30412912368774414,0.0,0.16876334423912875
18,0.2545969784259796,0.0,0.19750241924335285
19,0.2545713782310486,0.0,0.1975331397938651
20,0.23061098158359528,0.0,0.2155353823940525
21,0.2306094765663147,6.3895722181399955e-06,0.2155353823940525
22,0.2019300013780594,6.3895722181399955e-06,0.23988141867502266
23,0.2019239366054535,6.3895722181399955e-06,0.23991213922553492
24,0.18718136847019196,6.3895722181399955e-06,0.25269188823863725
25,0.18717986345291138,1.2779144436279991e-05,0.25269188823863725
26,0.1670180857181549,1.2779144436279991e-05,0.27800562186074373
27,0.16700108349323273,1.2779144436279991e-05,0.278036342411256
28,0.16527804732322693,1.2779144436279991e-05,0.2796491713131499
29,0.1652406007051468,1.2779144436279991e-05,0.2796798918636622
30,0.1637200564146042,1.2779144436279991e-05,0.2812773604903
31,0.16370974481105804,1.9168716654419988e-05,0.2812773604903
32,0.13958080112934113,1.9168716654419988e-05,0.30705190237009045
33,0.13957348465919495,1.9168716654419988e-05,0.30708262292060273
34,0.1342582255601883,1.9168716654419988e-05,0.31308849054575055
35,0.1342363953590393,1.9168716654419988e-05,0.31311921109626284
36,0.12011083215475082,1.9168716654419988e-05,0.32694345882678216
37,0.12009447813034058,2.5558288872559982e-05,0.32694345882678216
38,0.1156810075044632,2.5558288872559982e-05,0.3311060934211941
39,0.11567492038011551,3.1947861090699976e-05,0.3311060934211941
40,0.11477363854646683,3.1947861090699976e-05,0.33182802635823233
41,0.11475715786218643,3.8337433308839976e-05,0.33182802635823233
